timestamp,session_id,user_id,ip_address,user_agent,device_fingerprint,action,city,country,latitude,longitude,is_attack,attack_type
2025-09-25T08:09:56.743184,7e8fcadd3eb1958ae5f2a19b5b4df0f5,user_3459,53.221.118.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,8595e90ec61569ba,submit_form,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:09:58.153061,7e8fcadd3eb1958ae5f2a19b5b4df0f5,user_3459,53.221.118.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,8595e90ec61569ba,login,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:33:29.197338,b017101bf79aa29e7dec81e093b19707,user_5843,107.248.215.192,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,c3fad23b5d37d54c,api_call,London,UK,51.5074,-0.1278,0,none
2025-09-25T08:35:31.251432,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,login,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:42:15.242193,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,click_button,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:42:23.361601,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,view_dashboard,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:43:20.941554,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,payment,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:52:05.342836,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,upload_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T08:58:31.081311,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,api_call,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:00:17.249191,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,payment,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:03:06.219230,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,search,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:04:02.931702,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,api_call,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:04:39.312379,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,change_password,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:06:28.078412,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,checkout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:07:44.181906,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,view_dashboard,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:10:17.145932,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,api_call,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:10:31.272365,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,submit_form,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:18:53.251432,d58ac18fec39dab18f44c32968ae47d8,user_1229,36.220.126.225,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),6bc653f14362de27,login,Berlin,Germany,52.52,13.405,0,none
2025-09-25T09:21:11.056767,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,download_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:26:15.471160,d58ac18fec39dab18f44c32968ae47d8,user_1229,36.220.126.225,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),6bc653f14362de27,view_page,Berlin,Germany,52.52,13.405,0,none
2025-09-25T09:33:38.882196,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,click_button,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:34:39.938460,d58ac18fec39dab18f44c32968ae47d8,user_1229,36.220.126.225,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),6bc653f14362de27,change_password,Berlin,Germany,52.52,13.405,0,none
2025-09-25T09:37:07.990782,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,api_call,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:38:19.129748,d58ac18fec39dab18f44c32968ae47d8,user_1229,36.220.126.225,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),6bc653f14362de27,submit_form,Berlin,Germany,52.52,13.405,0,none
2025-09-25T09:39:22.072623,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,view_dashboard,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:40:26.728961,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,view_page,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:45:20.161400,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,search,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:46:15.251432,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,download_file,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:46:37.370405,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,login,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:47:42.258066,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,search,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:48:41.670294,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,checkout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:49:12.651498,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,login,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:50:26.721878,d58ac18fec39dab18f44c32968ae47d8,user_1229,36.220.126.225,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),6bc653f14362de27,download_file,Berlin,Germany,52.52,13.405,0,none
2025-09-25T09:51:56.236463,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,login,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:53:44.105100,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,click_button,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:55:01.721878,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,edit_profile,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T09:56:14.809248,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,checkout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T09:56:20.612533,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,change_password,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T09:56:33.309499,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,checkout,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T09:56:54.692427,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,download_file,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T09:59:01.451142,17c7e0ff48f70169a221aa16756cf13f,user_6640,7.174.91.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,e91ae68853f0fe63,edit_profile,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T10:01:01.394950,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,download_file,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:01:16.636194,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,logout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:03:36.420216,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,edit_profile,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:09:58.897714,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,submit_form,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:10:02.053985,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,download_file,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:10:18.982476,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,edit_profile,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:13:44.719452,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,submit_form,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:16:30.168364,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,edit_profile,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:16:30.629488,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,checkout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:17:39.596657,d58ac18fec39dab18f44c32968ae47d8,user_1229,26.44.48.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4670aba14c52cc4a,view_profile,London,UK,51.5074,-0.1278,1,session_fixation
2025-09-25T10:18:05.193358,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,payment,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:25:56.355333,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,logout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:31:47.305314,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,upload_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:31:55.383084,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,download_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:32:00.047681,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,checkout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:33:22.504439,538953462dba92f7b218ca6ef10e4296,user_4878,23.149.106.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9fd3daa06f25fde8,api_call,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:50:33.251432,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,login,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:51:51.689157,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,logout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:54:34.849183,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,logout,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:55:13.682230,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,upload_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T10:55:46.719703,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,search,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T11:07:06.993512,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,login,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T11:11:31.176512,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,upload_file,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T11:25:08.685160,57a1739e4059c8b2932a0e711c26e4be,user_2663,27.41.32.152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,40cb72145ddcb1cb,view_page,Tokyo,Japan,35.6762,139.6503,0,none
2025-09-25T11:27:22.999807,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,download_file,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:31:09.110163,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,api_call,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:31:54.915245,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,payment,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:35:07.560435,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,download_file,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:35:35.317637,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,view_profile,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:35:35.734198,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,view_profile,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:44:32.011377,57a1739e4059c8b2932a0e711c26e4be,user_2663,179.220.141.161,Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),382ec08ad8122ccb,view_profile,Sydney,Australia,-33.8688,151.2093,1,session_hijacking
2025-09-25T11:58:24.251432,4f84fc638443be6f4cd2fdbc5abe7c84,user_9123,146.147.222.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2fdfa14fd4df1a3c,upload_file,London,UK,51.5074,-0.1278,0,none
2025-09-25T12:00:20.621499,4f84fc638443be6f4cd2fdbc5abe7c84,user_9123,146.147.222.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2fdfa14fd4df1a3c,submit_form,London,UK,51.5074,-0.1278,0,none
2025-09-25T12:04:57.833423,4f84fc638443be6f4cd2fdbc5abe7c84,user_9123,146.147.222.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2fdfa14fd4df1a3c,upload_file,London,UK,51.5074,-0.1278,0,none
2025-09-25T12:10:20.978341,4f84fc638443be6f4cd2fdbc5abe7c84,user_9123,146.147.222.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2fdfa14fd4df1a3c,download_file,London,UK,51.5074,-0.1278,0,none
2025-09-25T12:10:58.369600,4f84fc638443be6f4cd2fdbc5abe7c84,user_9123,146.147.222.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2fdfa14fd4df1a3c,login,London,UK,51.5074,-0.1278,0,none
2025-09-25T13:01:49.251432,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,logout,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:01:55.197634,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,submit_form,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:01:56.382077,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,checkout,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:01:58.549515,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,search,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:01:58.855909,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,payment,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:01:58.952200,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,login,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:11.279875,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,click_button,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:18.059004,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,search,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:22.523914,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,login,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:24.495888,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,search,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:25.209538,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,download_file,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:25.847491,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,payment,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:26.927513,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,api_call,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:29.915478,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,api_call,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:34.617413,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,logout,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:02:38.665127,a362f36f2875d663113f8f010766e4a2,user_4872,130.242.93.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),c69f79a721b7756d,download_file,Toronto,Canada,43.6532,-79.3832,0,none
2025-09-25T13:23:55.251432,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,search,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:25:38.132557,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,submit_form,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:27:47.904231,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,logout,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:27:58.730507,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,change_password,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:28:57.105895,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,checkout,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:29:03.909143,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,api_call,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:30:28.292785,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,view_page,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:30:56.712717,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,checkout,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:32:06.123883,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,checkout,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:33:13.564886,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,view_profile,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:37:12.502255,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,submit_form,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:38:26.216237,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,download_file,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:39:47.167019,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,download_file,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:40:34.699569,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,login,Sydney,Australia,-33.8688,151.2093,0,none
2025-09-25T13:45:10.268122,a8ad66e4eeb0b377bd644d8ff6ecf506,user_6563,117.152.241.146,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0726794465ec4a6d,download_file,Sydney,Australia,-33.8688,151.2093,0,none
